sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.940354133031104,0.8964734547518018,0.0024908618070185184,0.022297604009509087,0.07,0.8,300,True
1,21.814373653482324,0.8189468292110195,0.006577086169272661,0.031104838475584984,0.07,0.8,300,True
2,29.246048792398746,0.9211058793912649,0.0011089027393609285,0.01738012582063675,0.07,0.8,300,True
3,31.03322665715634,0.9166564079091891,0.0007278542616404593,0.02444346807897091,0.07,0.8,300,True
4,29.333916378687785,0.957356325459308,0.0011488462332636118,0.020063836127519608,0.07,0.8,300,True
5,26.677902090759744,0.9048002057968783,0.001987358322367072,0.02591758593916893,0.07,0.8,300,True
6,23.61726860006297,0.8614608291195373,0.0035584827419370413,0.03444072976708412,0.07,0.8,300,True
7,36.39828235323579,0.9715283424031255,0.00022687365708407015,0.01437558513134718,0.07,0.8,300,True
8,23.287030400142964,0.8435663540215785,0.004651493858546019,0.026508532464504242,0.07,0.8,300,True
9,18.6540185824772,0.6954762969594849,0.013443208299577236,0.04292422905564308,0.07,0.8,300,True
