sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,32.479562021668976,0.966179801599037,0.0005526228924281895,0.010670498013496399,0.35,0.9,25,0.0001,0.0046415888336127,True
1,31.56396540462179,0.9549721096968135,0.0006967457593418658,0.011905122548341751,0.35,0.9,25,0.0001,0.0464158883361277,True
2,35.53295676512303,0.9723144349852583,0.000260736997006461,0.0078158313408494,0.35,0.9,25,0.0001,0.001,True
3,36.61923913706189,0.956761989246581,0.00020111442427150905,0.004362127743661404,0.35,0.9,25,0.0001,0.01,True
4,33.03873882138195,0.956314662753982,0.000489530386403203,0.007234934251755476,0.35,0.9,25,0.0001,0.0046415888336127,True
5,35.32945585803114,0.9595925187455612,0.0002710945555008948,0.004390509333461523,0.35,0.9,25,0.0001,0.0046415888336127,True
6,30.98905561623091,0.9677568771890811,0.0006517576985061169,0.005968572571873665,0.35,0.9,25,0.0001,0.0021544346900318,True
7,43.19951402248235,0.9846285925745595,4.7387184167746454e-05,0.0029292930848896503,0.35,0.9,25,0.0001,0.01,True
8,32.226513368836855,0.9528619229901194,0.0005938054528087378,0.007128004450351,0.35,0.9,25,0.0001,0.0046415888336127,True
9,19.973578470423156,0.8094860203824418,0.00992080569267273,0.011628649197518826,0.35,0.9,25,0.0001,0.0215443469003188,True
10,31.288210693575337,0.9827293970452005,0.0007346018101088703,0.012662595137953758,0.35,0.9,25,0.0001,0.01,True
11,36.35038141077674,0.9598289246837175,0.0002313809673069045,0.006723993923515081,0.35,0.9,25,0.0001,0.1,True
12,29.23104836232287,0.9706426139832527,0.0011855752673000097,0.008448178879916668,0.35,0.9,25,0.0001,0.01,True
13,24.73496166934584,0.915543236233913,0.0033512108493596315,0.012707307003438473,0.35,0.9,25,0.0001,0.0215443469003188,True
14,36.75933291159994,0.9761799762584845,0.00021062340238131583,0.00943949818611145,0.35,0.9,25,0.0001,0.0021544346900318,True
15,41.617206451959774,0.9750253928458112,6.879743887111545e-05,0.004675747826695442,0.35,0.9,25,0.0001,0.01,True
16,41.14952506123701,0.981920337452485,7.649240433238447e-05,0.0048433346673846245,0.35,0.9,25,0.0001,0.0464158883361277,True
17,41.156908375109005,0.9805792269015337,7.653334614587948e-05,0.005666779819875956,0.35,0.9,25,0.0001,0.0464158883361277,True
18,36.70640157484067,0.9666138035317323,0.0002060154074570164,0.005629783496260643,0.35,0.9,25,0.0001,0.01,True
19,31.295563751143504,0.9612406827163401,0.000717338640242815,0.006962422747164965,0.35,0.9,25,0.0001,0.0046415888336127,True
20,36.30484272736874,0.9538416968441354,0.00020036121713928878,0.006860191002488136,0.35,0.9,25,0.0001,0.01,True
21,44.41294506627759,0.9922676489479894,3.616043250076473e-05,0.004261145833879709,0.35,0.9,25,0.0001,0.0464158883361277,True
22,33.81829791296661,0.9777823603251647,0.00040722175617702305,0.010776377283036709,0.35,0.9,25,0.0001,0.0021544346900318,True
23,36.149332568131946,0.9539492572239678,0.0002422237885184586,0.008589634671807289,0.35,0.9,25,0.0001,0.0464158883361277,True
24,34.094696216824445,0.9454171460341004,0.0003879195137415081,0.011709257960319519,0.35,0.9,25,0.0001,0.001,True
