sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,28.89493268674972,0.7477141270942669,0.001261513214558363,0.05869211256504059,0.5,0.4,100
1,28.81815623208738,0.7046509492423692,0.001311158761382103,0.07226600497961044,0.5,0.4,100
2,29.21259363860395,0.7728372072328605,0.0011174780083820224,0.05320971459150314,0.5,0.4,100
3,30.7106254916763,0.7925044683233995,0.0007839792524464428,0.06023174524307251,0.5,0.4,100
4,28.10124469262945,0.765162946022009,0.001525910454802215,0.0541757233440876,0.5,0.4,100
5,29.1822841952375,0.7103056660157717,0.0011164466850459576,0.07204856723546982,0.5,0.4,100
6,28.920300331504883,0.7511562921544094,0.0010494499001652002,0.06030295789241791,0.5,0.4,100
7,29.82176607044282,0.6335918637265531,0.0010314203100278974,0.07931677997112274,0.5,0.4,100
8,29.86956474316479,0.7507863874898952,0.0010217366507276893,0.061218950897455215,0.5,0.4,100
9,31.645045387412974,0.8316467879195885,0.0006751499604433775,0.059813931584358215,0.5,0.4,100
