sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,28.465324860134956,0.7164644154242333,0.00139268406201154,0.0649520605802536,0.25,0.2,400
1,33.5483603454503,0.8634926850827732,0.00044119934318587184,0.04946109279990196,0.25,0.2,400
2,28.767923073450344,0.6427391414733371,0.00123795832041651,0.05686495453119278,0.25,0.2,400
3,32.606850511938376,0.7927430846004663,0.0005066197481937706,0.05214396119117737,0.25,0.2,400
4,22.571160510194833,0.6246659442584412,0.0054517691023647785,0.05919530242681503,0.25,0.2,400
5,29.783981784358406,0.7509866494712323,0.0009720043744891882,0.05737561732530594,0.25,0.2,400
6,30.72219648238477,0.7534545351346519,0.0006930619711056352,0.05784748122096062,0.25,0.2,400
7,29.600527963221385,0.7059375953925937,0.0010853243293240666,0.050838325172662735,0.25,0.2,400
8,32.77166184213428,0.8106316331201171,0.000523756374605,0.05264900252223015,0.25,0.2,400
9,30.470397733415098,0.8025475572621674,0.0008848406141623855,0.062254514545202255,0.25,0.2,400
