sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.897175666987163,0.4973723398463271,0.025157500058412552,0.06214993819594383,0.07,0.6,100,False
1,18.460161980043694,0.6946315384887884,0.014238186180591583,0.06256256997585297,0.07,0.6,100,False
2,25.692541443003485,0.7524280376453986,0.002513298997655511,0.03435919061303139,0.07,0.6,100,False
3,28.193999532348222,0.8578378225713238,0.0013994815526530147,0.05119801312685013,0.07,0.6,100,False
4,19.74920148673762,0.6410258623193318,0.010440790094435215,0.06890598684549332,0.07,0.6,100,False
5,19.91120201836217,0.672482494249343,0.00943943951278925,0.049046751111745834,0.07,0.6,100,False
6,19.890531393237236,0.6318307504745774,0.008393412455916405,0.05583001673221588,0.07,0.6,100,False
7,26.013166728181652,0.7810388332419289,0.0024791089817881584,0.040434084832668304,0.07,0.6,100,False
8,19.053090666426844,0.6473779243346082,0.01233066339045763,0.0591571182012558,0.07,0.6,100,False
9,19.313335926792746,0.7599479440735197,0.011549713090062141,0.06451550871133804,0.07,0.6,100,False
