sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.52978085893748,0.8798080884662416,0.002737833186984062,0.024903232231736183,0.25,1.2,50,True
1,21.823121505481087,0.8166117803259706,0.006563851609826088,0.030873356387019157,0.25,1.2,50,True
2,28.943016235496167,0.9209902594163937,0.001189040718600154,0.020001137629151344,0.25,1.2,50,True
3,29.45524046972804,0.8984531139487821,0.0010467502288520336,0.025550328195095062,0.25,1.2,50,True
4,28.873041496434976,0.9506350840039175,0.0012774660717695951,0.02334524318575859,0.25,1.2,50,True
5,26.70937348763738,0.9040542850710579,0.0019730087369680405,0.02775651589035988,0.25,1.2,50,True
6,23.37973034860044,0.8479085561837966,0.0037585359532386065,0.037593722343444824,0.25,1.2,50,True
7,35.18345474028998,0.9698972949302602,0.00030010059708729386,0.015170256607234478,0.25,1.2,50,True
8,23.4065407341126,0.8394060214354668,0.004525238182395697,0.02694615162909031,0.25,1.2,50,True
9,18.545347467202994,0.6770765788034296,0.0137838339433074,0.04696141555905342,0.25,1.2,50,True
