sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.500711617753232,0.46758222820229256,0.027562202885746956,0.0681711882352829,0.25,0.4,200,False
1,18.37046340655262,0.6756531513740344,0.01453531812876463,0.07140486687421799,0.25,0.4,200,False
2,25.258146807971194,0.714406139827146,0.0027776893693953753,0.04006074741482735,0.25,0.4,200,False
3,27.268831615896385,0.8314995689404565,0.0017317450838163495,0.05750979855656624,0.25,0.4,200,False
4,19.340108323492665,0.603771827273243,0.011472093872725964,0.07392751425504684,0.25,0.4,200,False
5,19.854712525088882,0.6533942720918269,0.009563022293150425,0.053602926433086395,0.25,0.4,200,False
6,20.139468115182424,0.6393494367916897,0.007925832644104958,0.05842137709259987,0.25,0.4,200,False
7,25.820918020474252,0.7549692873929035,0.002591316821053624,0.04562759026885033,0.25,0.4,200,False
8,19.203000374464633,0.6467624241943323,0.011912296526134014,0.06428124010562897,0.25,0.4,200,False
9,19.34697105758207,0.7412256579245746,0.01146060973405838,0.07289066910743713,0.25,0.4,200,False
