sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.833477631395498,0.48627290184756666,0.025529207661747932,0.0643526017665863,0.7,1.4,300,False
1,18.5106448823048,0.6802655642575446,0.014073639176785946,0.060712359845638275,0.7,1.4,300,False
2,25.18748269337209,0.7407331279903535,0.002823254792019725,0.041876114904880524,0.7,1.4,300,False
3,27.388047180641564,0.839493058483813,0.001684854505583644,0.054100990295410156,0.7,1.4,300,False
4,19.914849091644736,0.6305487715443107,0.010050058364868164,0.07688658684492111,0.7,1.4,300,False
5,19.95065900769834,0.6442906277376346,0.009354067035019398,0.0545954667031765,0.7,1.4,300,False
6,19.482824359150907,0.6337084365860721,0.009219540283083916,0.0651547983288765,0.7,1.4,300,False
7,25.27476720616814,0.7636550276293212,0.0029385669622570276,0.046443868428468704,0.7,1.4,300,False
8,18.603363995853567,0.6001185426958926,0.013675999827682972,0.06012549251317978,0.7,1.4,300,False
9,19.17718017730808,0.6884223827504472,0.011917543597519398,0.07784567773342133,0.7,1.4,300,False
