sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,25.402676334881278,0.87647335785184,0.0028191450983285904,0.025271089747548103,0.35,0.9,100,1e-09,0.0215443469003188,True
1,22.727948024488285,0.8327941655667193,0.005329372826963663,0.032296836376190186,0.35,0.9,100,1e-09,0.0215443469003188,True
2,29.16812549765674,0.925113433469457,0.001128978794440627,0.018552277237176895,0.35,0.9,100,1e-09,0.0001,True
3,29.77867957647107,0.8998784246144218,0.0009716260829009116,0.025962190702557564,0.35,0.9,100,1e-09,0.0046415888336127,True
4,28.846148412046514,0.9453074957318104,0.0012854011729359627,0.022660980001091957,0.35,0.9,100,1e-09,0.0021544346900318,True
5,26.92616153120487,0.9022407797030658,0.0018769394373521209,0.02689848095178604,0.35,0.9,100,1e-09,0.01,True
6,23.461636875601954,0.8472052936280489,0.003688315162435174,0.03667968884110451,0.35,0.9,100,1e-09,0.0021544346900318,True
7,35.59228756418083,0.9657637195659742,0.00027313889586366713,0.014946232549846172,0.35,0.9,100,1e-09,0.0021544346900318,True
8,23.567623792018658,0.8453331784793571,0.004360468126833439,0.02691088430583477,0.35,0.9,100,1e-09,0.0215443469003188,True
9,18.562443869936832,0.6858210816328372,0.013729679398238659,0.04472463205456734,0.35,0.9,100,1e-09,0.0215443469003188,True
