sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.407792996972226,0.8414913999080195,0.0035449147690087557,0.03021632507443428,0.35,1.2,300,True
1,21.773265225529887,0.8081696077308332,0.006639637518674135,0.03350262716412544,0.35,1.2,300,True
2,27.830217211777413,0.9030745218426731,0.0015363021520897746,0.02275286801159382,0.35,1.2,300,True
3,28.596035689431268,0.8814930787559715,0.0012757440563291311,0.028363533318042755,0.35,1.2,300,True
4,28.36515493178532,0.9426270205108497,0.0014359456254169345,0.026735039427876472,0.35,1.2,300,True
5,26.12089899123974,0.8834856434320835,0.0022593135945498943,0.02933608740568161,0.35,1.2,300,True
6,22.93644803196671,0.830012927145406,0.004162429831922054,0.040456101298332214,0.35,1.2,300,True
7,32.890809287126864,0.9540955371870222,0.0005087815807200968,0.0184775423258543,0.35,1.2,300,True
8,23.45308191722383,0.8312536563726202,0.00447700172662735,0.02860415168106556,0.35,1.2,300,True
9,18.31848486369956,0.6483120304808442,0.01452299952507019,0.05148422345519066,0.35,1.2,300,True
