sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,29.568424662023123,0.9150224696302746,0.0010802955366671085,0.026959966868162155,1.0,0.6,300
1,33.57863310848017,0.9616534932448276,0.0004381346225272864,0.025302458554506302,1.0,0.6,300
2,29.45031482948934,0.8362992299534189,0.0010579541558399796,0.02203655242919922,1.0,0.6,300
3,34.252751466619614,0.9387282785201221,0.0003468102659098804,0.019250953570008278,1.0,0.6,300
4,22.177727292372758,0.7912039649672769,0.005968714132905006,0.031490594148635864,1.0,0.6,300
5,31.59345059690758,0.9316525730228492,0.0006407983019016683,0.025774791836738586,1.0,0.6,300
6,34.34819134737769,0.9747455382587001,0.0003007270861417055,0.021513039246201515,1.0,0.6,300
7,31.55659537509291,0.851283905783551,0.000691755732987076,0.020161673426628113,1.0,0.6,300
8,35.235524714121276,0.9674249687092715,0.0002969908236991614,0.024786856025457382,1.0,0.6,300
9,32.564264870331534,0.9530546820431302,0.0005463592242449522,0.03241018205881119,1.0,0.6,300
