sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.327969418645042,0.45799957831699173,0.02868059277534485,0.07027950882911682,0.7,0.4,200,False
1,18.250932174143657,0.6558478209546923,0.014940929599106312,0.07754363864660263,0.7,0.4,200,False
2,24.91130787327841,0.6954280248910651,0.0030086215119808912,0.04526679590344429,0.7,0.4,200,False
3,27.170409241587187,0.8267830825858664,0.0017714389832690358,0.05893118679523468,0.7,0.4,200,False
4,18.807561778075655,0.5577658445516857,0.012968726456165314,0.07970602810382843,0.7,0.4,200,False
5,19.67661453324992,0.631451930754978,0.009963339194655418,0.05605432018637657,0.7,0.4,200,False
6,20.345337043586326,0.6522738571963307,0.00755888968706131,0.06071729212999344,0.7,0.4,200,False
7,25.206916112780902,0.7204791327752942,0.002984837396070361,0.05056018382310867,0.7,0.4,200,False
8,19.08874609931907,0.6256936755022577,0.012229843065142632,0.06829653680324554,0.7,0.4,200,False
9,19.317285187810924,0.7273554718120685,0.011539215222001076,0.07557336241006851,0.7,0.4,200,False
