sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.31373495009251,0.5173532257739201,0.02285659871995449,0.057676076889038086,0.35,1.0,400,False
1,18.507127293756533,0.6879485715797553,0.014085042290389538,0.05677289515733719,0.35,1.0,400,False
2,26.176410299816194,0.7707333346792161,0.002248315839096904,0.034327950328588486,0.35,1.0,400,False
3,28.050257039426572,0.8557975653990151,0.0014465765561908484,0.04921997711062431,0.35,1.0,400,False
4,19.881494765294594,0.6446052345099017,0.010127541609108448,0.072844497859478,0.35,1.0,400,False
5,19.957730073788294,0.6587542394682574,0.00933884922415018,0.05048724263906479,0.35,1.0,400,False
6,19.57913155533132,0.6242464867138441,0.009017342701554298,0.061061084270477295,0.35,1.0,400,False
7,25.374686642194565,0.7600040305641329,0.0028717301320284605,0.04257223382592201,0.35,1.0,400,False
8,18.57543087502623,0.610066717421864,0.013764245435595512,0.056177955120801926,0.35,1.0,400,False
9,19.336016393714313,0.7336550213635207,0.01148955337703228,0.06604234129190445,0.35,1.0,400,False
