sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.06400736674207,0.877699572054748,0.003047785023227334,0.023211900144815445,0.25,0.6,200,True
1,22.122897544980678,0.8257644602394436,0.006126058753579855,0.03302113339304924,0.25,0.6,200,True
2,29.09007563260578,0.9199651978690775,0.0011494518257677555,0.01727268099784851,0.25,0.6,200,True
3,30.113009901158335,0.9028214498925704,0.0008996345568448305,0.02616790123283863,0.25,0.6,200,True
4,29.385335832105767,0.9469457706369236,0.0011353242443874478,0.020443834364414215,0.25,0.6,200,True
5,25.94073740754591,0.8905274435316508,0.0023550093173980713,0.02678978070616722,0.25,0.6,200,True
6,23.595522040256355,0.8549304740198035,0.0035763459745794535,0.03434520214796066,0.25,0.6,200,True
7,35.3510893589112,0.9586639362469054,0.0002887376176659018,0.014286236837506294,0.25,0.6,200,True
8,22.819179408110983,0.8304293840510628,0.005180570296943188,0.02788466587662697,0.25,0.6,200,True
9,18.55355429013608,0.6881155337529925,0.013757810927927494,0.04357840120792389,0.25,0.6,200,True
