sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,34.34016022865845,0.948544784573025,0.00036005518632009625,0.026516957208514214,0.25,0.6,50
1,34.52758220715336,0.9223591091286226,0.0003521378093864769,0.02645963989198208,0.25,0.6,50
2,33.80386224331967,0.9621757759844309,0.00038825059891678393,0.019937491044402122,0.25,0.6,50
3,37.3558804089055,0.9701985650541121,0.00016973800666164607,0.02317589893937111,0.25,0.6,50
4,33.32148447817756,0.9691136334979498,0.0004586750001180917,0.01959085464477539,0.25,0.6,50
5,38.164257755080506,0.9649464223530024,0.00014113691577222198,0.02532879076898098,0.25,0.6,50
6,35.55499839081779,0.9674497535846305,0.00022776755213271827,0.023021630942821503,0.25,0.6,50
7,36.854942219107606,0.9390641787042313,0.00020422930538188666,0.0254230797290802,0.25,0.6,50
8,37.428375882314,0.9621370383706501,0.00017924948770087212,0.023889686912298203,0.25,0.6,50
9,38.28923998301128,0.9771220827834648,0.00014621124137192965,0.023762887343764305,0.25,0.6,50
