sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.832032795207994,0.8931074502374026,0.0025537703186273575,0.02269452065229416,0.07,0.8,500,True
1,21.796022989097168,0.8166271801225811,0.006604935973882675,0.03128006309270859,0.07,0.8,500,True
2,29.170015730431444,0.9199693683028832,0.0011284875217825174,0.0175572969019413,0.07,0.8,500,True
3,30.803996982889682,0.9137315325192931,0.0007673039217479527,0.024758756160736084,0.07,0.8,500,True
4,29.241376631687466,0.9556762975389743,0.0011735884472727776,0.020356494933366776,0.07,0.8,500,True
5,26.623722483612827,0.9027544113892559,0.0020123065914958715,0.026119036599993706,0.07,0.8,500,True
6,23.55711744287825,0.8583603599278152,0.003608111524954438,0.034701868891716,0.07,0.8,500,True
7,36.15005740932075,0.970073237753751,0.00024021854915190488,0.014635085128247738,0.07,0.8,500,True
8,23.271286455382466,0.8417112467350617,0.004668387118726969,0.026637157425284386,0.07,0.8,500,True
9,18.64162782182692,0.6941204028733989,0.013481616973876953,0.04323229566216469,0.07,0.8,500,True
