sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.25260791552993,0.8715304583133274,0.002918262267485261,0.025902433320879936,0.35,1.2,50,True
1,21.949743641273443,0.8195494121319666,0.006375239696353674,0.031367138028144836,0.35,1.2,50,True
2,28.72343845090384,0.9190493985981477,0.0012507038190960884,0.020472019910812378,0.35,1.2,50,True
3,29.215267412166774,0.8935854495781732,0.001106217154301703,0.026334822177886963,0.35,1.2,50,True
4,28.772571057736428,0.9471949332761814,0.0013073636218905449,0.02400370128452778,0.35,1.2,50,True
5,26.549696394758815,0.899663751103922,0.0020469005685299635,0.028007250279188156,0.35,1.2,50,True
6,23.372385721826625,0.8451714961422087,0.003764897584915161,0.038258589804172516,0.35,1.2,50,True
7,34.884877272656325,0.9671180201973093,0.0003214582393411547,0.015602598898112774,0.35,1.2,50,True
8,23.420992856683892,0.8393844164898562,0.004510204307734966,0.027160095050930977,0.35,1.2,50,True
9,18.52731279825094,0.6715798546487184,0.013841194100677967,0.047962736338377,0.35,1.2,50,True
