sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,35.24679611470057,0.9663018153055779,0.0002922169805970043,0.016422243788838387,0.35,0.9,1,1e-08,0.0215443469003188,True
1,30.647427008774656,0.9516577946696857,0.0008604550384916365,0.029338696971535683,0.35,0.9,1,1e-08,0.0215443469003188,True
2,-174.32113946054247,0.4848973517324415,2.5212289533188506e+17,2627351040.0,0.35,0.9,1,1e-08,0.0001,True
3,34.6859111006177,0.9505751381779111,0.00031388894421979785,0.009847053326666355,0.35,0.9,1,1e-08,0.0046415888336127,True
4,28.580943354605623,0.9620917548182333,0.0013663412537425756,0.012517033144831657,0.35,0.9,1,1e-08,0.0021544346900318,True
5,36.3071683432987,0.9835940196848753,0.00021644597291015089,0.006316780112683773,0.35,0.9,1,1e-08,0.01,True
6,34.444314985632275,0.9630990971198884,0.00029414414893835783,0.013151329010725021,0.35,0.9,1,1e-08,0.0021544346900318,True
7,39.69690109589931,0.9804180608168475,0.00010615053179208189,0.004104399122297764,0.35,0.9,1,1e-08,0.0021544346900318,True
8,31.40809541701754,0.9392694517262703,0.0007169452728703618,0.01870827004313469,0.35,0.9,1,1e-08,0.0215443469003188,True
9,17.868528706253244,0.6587886202435747,0.016108382493257523,0.03510367125272751,0.35,0.9,1,1e-08,0.0215443469003188,True
