sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,32.20850991911272,0.9481693821371955,0.0005882122786715627,0.01828797720372677,0.25,1.0,300
1,34.167810161356556,0.9400705641791055,0.00038255148683674634,0.014648393727838993,0.25,1.0,300
2,31.88376753597931,0.9757717649811726,0.0006041177548468113,0.013627956621348858,0.25,1.0,300
3,37.381007472139586,0.9864800405699156,0.00016875876463018358,0.010752936825156212,0.25,1.0,300
4,33.94436006707806,0.9862858942326378,0.00039739051135256886,0.011298132129013538,0.25,1.0,300
5,37.92292484729306,0.9836394770995506,0.0001492017472628504,0.010978245176374912,0.25,1.0,300
6,36.37614245252458,0.9878537846638814,0.00018852870562113822,0.011480610817670822,0.25,1.0,300
7,35.931490128317016,0.9633287966282129,0.00025261740665882826,0.007906017825007439,0.25,1.0,300
8,34.10354678325068,0.9699220101745997,0.00038542583934031427,0.01498058345168829,0.25,1.0,300
9,35.067064637127196,0.9748261937692807,0.0003070423554163426,0.016044137999415398,0.25,1.0,300
