sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,30.19794357271922,0.9551553478574052,0.0009345246362499893,0.007229741662740707,0.35,0.9,1,9.999999999999999e-06,0.0215443469003188,True
1,33.486801461729584,0.9689496619044443,0.0004474976740311831,0.011823008768260479,0.35,0.9,1,9.999999999999999e-06,0.0215443469003188,True
2,-184.51330086451668,0.48489735173244114,2.635289953122124e+18,1636389760.0,0.35,0.9,1,9.999999999999999e-06,0.0001,True
3,34.72396060691937,0.9533105815681019,0.00031115091405808926,0.0031970737036317587,0.35,0.9,1,9.999999999999999e-06,0.0046415888336127,True
4,33.57931641467137,0.9677937146587637,0.00043223690590821207,0.0051709976978600025,0.35,0.9,1,9.999999999999999e-06,0.0021544346900318,True
5,34.39745600848849,0.9661735277872828,0.0003359857073519379,0.0027468521147966385,0.35,0.9,1,9.999999999999999e-06,0.01,True
6,28.475031822335612,0.9676344893388334,0.0011627558851614594,0.004108247812837362,0.35,0.9,1,9.999999999999999e-06,0.0021544346900318,True
7,45.14500689021244,0.9889926765848362,3.0276914912974462e-05,0.0019290868658572435,0.35,0.9,1,9.999999999999999e-06,0.0021544346900318,True
8,32.599433195371404,0.9557188035626161,0.0005449443706311285,0.005811189766973257,0.35,0.9,1,9.999999999999999e-06,0.0215443469003188,True
9,20.494719359001664,0.8202999304039706,0.008798990398645401,0.008427336812019348,0.35,0.9,1,9.999999999999999e-06,0.0215443469003188,True
