sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,27.359601931183335,0.8925101765960318,0.001796490396372974,0.0248042531311512,0.5,0.6,500
1,31.189390593685978,0.9242817231745174,0.0007595071219839156,0.017639389261603355,0.5,0.6,500
2,30.012435165586673,0.9615812103919515,0.0009295116178691387,0.019299406558275223,0.5,0.6,500
3,34.10891267521053,0.9764305059139696,0.00035848902189172804,0.016507454216480255,0.5,0.6,500
4,30.449558537433745,0.961838604549813,0.000888582319021225,0.015750249847769737,0.5,0.6,500
5,31.07022993134347,0.9523739965077032,0.0007228420581668615,0.015098756179213524,0.5,0.6,500
6,32.82734807398816,0.9760889818486291,0.0004268319462426007,0.015848778188228607,0.5,0.6,500
7,31.124944526681958,0.948802210367501,0.0007640431285835803,0.00965349841862917,0.5,0.6,500
8,30.336011702356252,0.9335947943105525,0.0009176864405162632,0.017231086269021034,0.5,0.6,500
9,30.692752346624555,0.9325012222289947,0.0008406777633354068,0.020342275500297546,0.5,0.6,500
