sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.073279497579534,0.5088745792186775,0.02415778487920761,0.05927618220448494,0.35,1.4,300,False
1,18.412873615158333,0.6795330478246199,0.014394067227840424,0.057774391025304794,0.35,1.4,300,False
2,25.832283390123617,0.7669273273386165,0.0024337165523320436,0.037102896720170975,0.35,1.4,300,False
3,27.966668358662616,0.8518673093108627,0.0014746885281056166,0.051010388880968094,0.35,1.4,300,False
4,19.985978668554097,0.6510115196272479,0.00988679751753807,0.07477385550737381,0.35,1.4,300,False
5,20.03893974984669,0.6669766232439209,0.009165843948721886,0.0525856539607048,0.35,1.4,300,False
6,19.54084952046619,0.6272432925986339,0.009097179397940636,0.06292372196912766,0.35,1.4,300,False
7,25.721623911874335,0.7693463936693182,0.0026512453332543373,0.04462319612503052,0.35,1.4,300,False
8,18.65238081330467,0.6171907337079034,0.013522514142096043,0.056835200637578964,0.35,1.4,300,False
9,19.302623774757805,0.7113074528187239,0.01157823670655489,0.07068605720996857,0.35,1.4,300,False
