sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.099405613617602,0.5062937639546068,0.024012893438339233,0.056330956518650055,0.7,1.0,50,False
1,18.117435632966448,0.6669331246228183,0.015407327562570572,0.05616346001625061,0.7,1.0,50,False
2,25.673194733228875,0.7645543278527751,0.002524520270526409,0.032232437282800674,0.7,1.0,50,False
3,27.60987066768792,0.8568350960662967,0.0016009582905098796,0.04898562282323837,0.7,1.0,50,False
4,19.193053253328927,0.6243447273407787,0.01186719723045826,0.06958356499671936,0.7,1.0,50,False
5,19.552830212132907,0.6397030133846238,0.010251404717564583,0.04937920719385147,0.7,1.0,50,False
6,20.28747227258643,0.6542978278977375,0.007660277653485537,0.060114238411188126,0.7,1.0,50,False
7,25.550343394250667,0.7649535046245468,0.00275789643637836,0.03982210159301758,0.7,1.0,50,False
8,18.564440280149416,0.6083965677408114,0.013799124397337437,0.055737268179655075,0.7,1.0,50,False
9,19.430165320718014,0.7455917220624929,0.011243156157433987,0.06283462792634964,0.7,1.0,50,False
