sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.484613748642666,0.9560271546463756,0.0004384536587167531,0.018487798050045967,0.1,0.6,200
1,42.14688643501311,0.9909015091672402,6.092313924455084e-05,0.013150305487215519,0.1,0.6,200
2,34.80415486416389,0.9545976449538434,0.00030837763915769756,0.014397310093045235,0.1,0.6,200
3,45.50174207286609,0.9915234265681759,2.6013147362391464e-05,0.012577668763697147,0.1,0.6,200
4,25.326287556961006,0.875479497692343,0.0028908445965498686,0.02038859762251377,0.1,0.6,200
5,37.20691556526646,0.9710790848568989,0.00017594415112398565,0.013592084869742393,0.1,0.6,200
6,40.61333995561994,0.9890327517739022,7.106531847966835e-05,0.01482902280986309,0.1,0.6,200
7,36.455658614306174,0.9466156124822619,0.00022389605874195695,0.01265650987625122,0.1,0.6,200
8,39.46629462889104,0.9834030977189848,0.00011211559467483312,0.014631986618041992,0.1,0.6,200
9,37.505635645823446,0.9835485167055553,0.00017512220074422657,0.019041763618588448,0.1,0.6,200
