sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,27.534118853708136,0.6192445839621642,0.0017257313011214137,0.08714135736227036,0.25,0.2,50
1,28.624591080315035,0.6870019479812833,0.0013709189370274544,0.07684333622455597,0.25,0.2,50
2,29.526115590840124,0.6547733823335331,0.0010396491270512342,0.06669726222753525,0.25,0.2,50
3,28.92000341764504,0.6773394095010755,0.0011840411461889744,0.07690727710723877,0.25,0.2,50
4,29.565512645005402,0.7110571722597099,0.001089186524040997,0.06096915528178215,0.25,0.2,50
5,28.899564713583953,0.6528759143740309,0.0011915435316041112,0.07964247465133667,0.25,0.2,50
6,26.956504221149217,0.5792577935606064,0.0016494581941515207,0.08459458500146866,0.25,0.2,50
7,28.214938705807366,0.5670471416951626,0.0014932014746591449,0.09040138125419617,0.25,0.2,50
8,30.00333205869461,0.7083637832680292,0.0009907458443194628,0.07231052219867706,0.25,0.2,50
9,28.762544109521237,0.7105163703773505,0.001311143976636231,0.08518096059560776,0.25,0.2,50
