sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.599120750748213,0.45978160232674586,0.026944680139422417,0.07188377529382706,0.7,0.2,500,False
1,18.891463759754203,0.6856755280040178,0.012892126105725765,0.07467243075370789,0.7,0.2,500,False
2,25.2652011671327,0.7312624934829831,0.0027731808368116617,0.044386424124240875,0.7,0.2,500,False
3,27.019960554938077,0.8155941413134006,0.0018338807858526707,0.05681561306118965,0.7,0.2,500,False
4,19.05392166538768,0.5845598083165939,0.012253533117473125,0.08073301613330841,0.7,0.2,500,False
5,19.627864097613916,0.6273238640826114,0.010075811296701431,0.05269140750169754,0.7,0.2,500,False
6,19.51137764203311,0.6137899603397091,0.009159124456346035,0.062399618327617645,0.7,0.2,500,False
7,25.6825906064536,0.7173104606260294,0.0026751814875751734,0.04816730320453644,0.7,0.2,500,False
8,19.090993397122773,0.6274567793449423,0.012223516590893269,0.06796354055404663,0.7,0.2,500,False
9,19.208409261427608,0.7164460642943764,0.011832155287265778,0.07765257358551025,0.7,0.2,500,False
