sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,29.303272387274973,0.8999808131021777,0.0011483065318316221,0.030289627611637115,0.5,0.4,300
1,30.283340692114102,0.8568359310339879,0.0009357003727927804,0.03253006190061569,0.5,0.4,300
2,29.883152896421198,0.9383062758147562,0.0009575975127518177,0.027405306696891785,0.5,0.4,300
3,34.322187812579514,0.9673235241873469,0.000341309467330575,0.02230144664645195,0.5,0.4,300
4,29.856197195713037,0.9170291567657631,0.0010186706203967333,0.030347296968102455,0.5,0.4,300
5,31.832871122782525,0.9080258117425491,0.0006064280751161277,0.03405435010790825,0.5,0.4,300
6,33.28117401125655,0.9681716370478011,0.0003844805178232491,0.02360098622739315,0.5,0.4,300
7,31.800704376861137,0.8784808800070402,0.0006539460155181587,0.035205308347940445,0.5,0.4,300
8,30.084939046709955,0.8780193125456187,0.0009723029797896743,0.029291292652487755,0.5,0.4,300
9,32.80233178053051,0.9361559360742692,0.0005172155797481537,0.02749823033809662,0.5,0.4,300
