sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,33.78686062138537,0.9570196198051559,0.0004089771246071905,0.019471514970064163,0.7,0.9,50,9.999999999999999e-06,0.0046415888336127,True
1,30.662438256925427,0.9200221919930387,0.0008574860403314233,0.023853376507759094,0.7,0.9,50,9.999999999999999e-06,0.0215443469003188,True
2,31.163950100551805,0.9483760763248054,0.0007130226586014032,0.014896768145263195,0.7,0.9,50,9.999999999999999e-06,0.0004641588833612,True
3,31.416590189479084,0.9188169267401484,0.0006663587410002947,0.011974253691732883,0.7,0.9,50,9.999999999999999e-06,0.0215443469003188,True
4,29.754276497662833,0.9305025340587485,0.0010428596287965775,0.014540402218699455,0.7,0.9,50,9.999999999999999e-06,0.0021544346900318,True
5,33.32238013738888,0.9475053199350649,0.00043035653652623296,0.008299320936203003,0.7,0.9,50,9.999999999999999e-06,0.01,True
6,29.573217688790518,0.9360916575934004,0.0009029629873111844,0.013041927479207516,0.7,0.9,50,9.999999999999999e-06,0.001,True
7,37.36923389807127,0.9727857056909055,0.00018142156477551907,0.0060209790244698524,0.7,0.9,50,9.999999999999999e-06,0.01,True
8,28.76960652626277,0.9210302531257871,0.0013162392424419522,0.015401940792798996,0.7,0.9,50,9.999999999999999e-06,0.001,True
9,20.053279389361464,0.7490184412844634,0.009740401990711689,0.03389373794198036,0.7,0.9,50,9.999999999999999e-06,0.01,True
10,29.177887976090226,0.9668426069097499,0.0011942198034375906,0.025327052921056747,0.7,0.9,50,9.999999999999999e-06,0.0021544346900318,True
11,31.8501962816144,0.9197456728363308,0.0006521479808725417,0.017812903970479965,0.7,0.9,50,9.999999999999999e-06,0.0464158883361277,True
12,28.970734551362845,0.9573950867934615,0.0012588109821081161,0.017098072916269302,0.7,0.9,50,9.999999999999999e-06,0.0046415888336127,True
13,24.40265556124333,0.8798113894082752,0.0036176987923681736,0.023434994742274284,0.7,0.9,50,9.999999999999999e-06,0.01,True
14,32.87824759343546,0.9368835895007978,0.0005147723131813109,0.019775597378611565,0.7,0.9,50,9.999999999999999e-06,0.0004641588833612,True
15,38.65821876732031,0.960970923150779,0.0001359787565888837,0.009481607005000114,0.7,0.9,50,9.999999999999999e-06,0.01,True
16,34.41974154194003,0.9638644810785204,0.00036024392466060817,0.01513190008699894,0.7,0.9,50,9.999999999999999e-06,0.0215443469003188,True
17,35.28421850287563,0.9647353814436186,0.00029588278266601264,0.015991661697626114,0.7,0.9,50,9.999999999999999e-06,0.0215443469003188,True
18,30.166876284345246,0.9121661344203105,0.000928650435525924,0.014072968624532223,0.7,0.9,50,9.999999999999999e-06,0.01,True
19,28.989584606561536,0.9380702710565337,0.0012198941549286246,0.013359413482248783,0.7,0.9,50,9.999999999999999e-06,0.0046415888336127,True
20,30.016220203964078,0.865336178426157,0.0008524636505171657,0.0327974408864975,0.7,0.9,50,9.999999999999999e-06,0.01,True
21,40.243318211029575,0.985593980326249,9.444876195630059e-05,0.00939945038408041,0.7,0.9,50,9.999999999999999e-06,0.0215443469003188,True
22,34.033253194111325,0.9639850075061599,0.0003875568800140172,0.0216080155223608,0.7,0.9,50,9.999999999999999e-06,0.0004641588833612,True
23,30.75776312075691,0.9060905367920273,0.0008382503292523324,0.02277800254523754,0.7,0.9,50,9.999999999999999e-06,0.0215443469003188,True
24,30.33966069523547,0.918359509477982,0.0009209693525917828,0.020862983539700508,0.7,0.9,50,9.999999999999999e-06,0.0002154434690031,True
