sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,36.24685398208953,0.9791609041154447,0.0002321131032658741,0.016509249806404114,0.25,0.6,200
1,33.79655379023547,0.927390557585978,0.0004166923463344574,0.015149603597819805,0.25,0.6,200
2,34.05906166115892,0.9820508179557582,0.0003660936199594289,0.012704710476100445,0.25,0.6,200
3,38.63909252464298,0.9890821658697659,0.00012631584831979126,0.0112540228292346,0.25,0.6,200
4,34.00163409795658,0.9862344687414366,0.0003921841853298247,0.012174836359918118,0.25,0.6,200
5,40.78803239727263,0.988005447867485,7.713707600487396e-05,0.013752354308962822,0.25,0.6,200
6,37.524635255168285,0.99252079733262,0.00014471988833975047,0.010970011353492737,0.25,0.6,200
7,37.06943878954562,0.9688292092521616,0.00019438753952272236,0.011674253270030022,0.25,0.6,200
8,36.46222358641821,0.9802434209145998,0.00022390982485376298,0.01450776495039463,0.25,0.6,200
9,39.63416997826315,0.9849989159557473,0.00010727234621299431,0.014097101055085659,0.25,0.6,200
