sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.83440257364289,0.8860223486377272,0.0025523770600557327,0.024408617988228798,0.07,1.2,400,True
1,21.540787558868367,0.8063624569961428,0.007004742044955492,0.030659837648272514,0.07,1.2,400,True
2,29.01177040496365,0.9196338949765158,0.0011703649070113897,0.019745804369449615,0.07,1.2,400,True
3,29.765061337024427,0.9031284219528654,0.0009746776195243001,0.025747785344719887,0.07,1.2,400,True
4,28.829394815530918,0.9542735230227619,0.001290369313210249,0.022827191278338432,0.07,1.2,400,True
5,26.82681079167791,0.9061644850303567,0.0019203718984499574,0.027577083557844162,0.07,1.2,400,True
6,23.231386761722245,0.8467498736239703,0.003889135317876935,0.0372820720076561,0.07,1.2,400,True
7,34.980165721526305,0.9700239222300681,0.00031448196386918426,0.015306602232158184,0.07,1.2,400,True
8,23.369988484722754,0.8356865388451776,0.004563485272228718,0.0269083883613348,0.07,1.2,400,True
9,18.4906076739978,0.6787908603467355,0.013958670198917389,0.046268612146377563,0.07,1.2,400,True
