sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.980020430234077,0.9620444973636615,0.0009826142340898514,0.004332864657044411,0.07,0.9,5,9.999999999999999e-06,0.0215443469003188,True
1,32.56024251712973,0.9708485641777208,0.000553919468075037,0.007026283070445061,0.07,0.9,5,9.999999999999999e-06,0.0464158883361277,True
2,-197.06300892754527,0.48489735173244103,4.7402277238074245e+19,11709369344.0,0.07,0.9,5,9.999999999999999e-06,0.0001,True
3,36.04792197954361,0.9579112150190231,0.00022939022164791822,0.003444547764956951,0.07,0.9,5,9.999999999999999e-06,0.0046415888336127,True
4,36.926450862384335,0.9838805657391455,0.0001999900705413893,0.0036703194491565228,0.07,0.9,5,9.999999999999999e-06,0.0046415888336127,True
5,34.95557102284194,0.9593943060982215,0.00029546720907092094,0.002291293116286397,0.07,0.9,5,9.999999999999999e-06,0.001,True
6,32.884595708305426,0.978641779230229,0.0004212424682918936,0.003097903449088335,0.07,0.9,5,9.999999999999999e-06,0.0021544346900318,True
7,44.78118466642769,0.9892844277577257,3.2922576792771e-05,0.0016648051096126437,0.07,0.9,5,9.999999999999999e-06,0.0004641588833612,True
8,33.11048580479899,0.9709088379907411,0.00048444769345223904,0.00453169085085392,0.07,0.9,5,9.999999999999999e-06,0.0021544346900318,True
9,20.397506613380703,0.8279576748459668,0.008998168632388115,0.005937946029007435,0.07,0.9,5,9.999999999999999e-06,0.0215443469003188,True
