sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.700220342571692,0.47871550724846995,0.026324676349759102,0.06525294482707977,0.05,0.4,200,False
1,18.6467588593314,0.70132667500568,0.013639391399919987,0.06474445015192032,0.05,0.4,200,False
2,25.700193539545765,0.7436245588700888,0.0025088747497648,0.03573523461818695,0.05,0.4,200,False
3,27.72738508013598,0.8437475738934,0.001558219431899488,0.053896255791187286,0.05,0.4,200,False
4,19.7662836060605,0.6344520678093825,0.010399804450571537,0.06967825442552567,0.05,0.4,200,False
5,20.067359705107112,0.6753915515023676,0.009106059558689594,0.050035495311021805,0.05,0.4,200,False
6,19.811081747369798,0.6254239348871047,0.0085483742877841,0.05585910752415657,0.05,0.4,200,False
7,26.369300958255476,0.7793529620062525,0.002283926820382476,0.041404806077480316,0.05,0.4,200,False
8,19.263973261769152,0.6607116867704759,0.011746221221983433,0.06129360944032669,0.05,0.4,200,False
9,19.352056412288324,0.7575540598183947,0.011447197757661343,0.06911131739616394,0.05,0.4,200,False
