sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,34.930514404707665,0.9710756134976113,0.00031429220689460635,0.009532693773508072,0.1,1.2,300,False
1,41.34700536298526,0.9885742202232004,7.324371836148202e-05,0.0077168927527964115,0.1,1.2,300,False
2,38.094217519904056,0.9846110644416789,0.00014456947974395007,0.0083822812885046,0.1,1.2,300,False
3,43.230677343267985,0.9922308960104874,4.388331217342056e-05,0.00627609807997942,0.1,1.2,300,False
4,27.60495387584256,0.9307657897153291,0.0017106382874771953,0.010813659057021141,0.1,1.2,300,False
5,41.97439012371562,0.9911067044310525,5.8698555221781135e-05,0.006757610943168402,0.1,1.2,300,False
6,40.63061167134691,0.9913153279922572,7.078325870679691e-05,0.008842989802360535,0.1,1.2,300,False
7,39.97873485380411,0.9735751823205943,9.948069782694802e-05,0.005485714413225651,0.1,1.2,300,False
8,34.44741785673063,0.9662907823182112,0.00035608504549600184,0.00881192460656166,0.1,1.2,300,False
9,39.91344476605796,0.9834863195816675,0.00010059127089334652,0.01080087199807167,0.1,1.2,300,False
