sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,22.17506409829719,0.3822047147480939,0.005927597172558308,0.14357295632362366,0.5,0.2,200
1,25.439339078813607,0.5640570919036142,0.0028545456007122993,0.11422038078308105,0.5,0.2,200
2,22.835831226056314,0.2658400297801522,0.004851937759667635,0.12667423486709595,0.5,0.2,200
3,23.848026024162277,0.40741724058528217,0.0038068389985710382,0.12600016593933105,0.5,0.2,200
4,19.10435795424155,0.298374123568995,0.01211205217987299,0.1289382129907608,0.5,0.2,200
5,22.651598146187204,0.3851424715718614,0.0050223455764353275,0.13115867972373962,0.5,0.2,200
6,22.359020051634868,0.34789782108778544,0.004754334222525358,0.13446761667728424,0.5,0.2,200
7,22.501285767699795,0.3145500070881459,0.005565238185226917,0.129055917263031,0.5,0.2,200
8,24.61633348098228,0.47518129864339,0.0034250125754624605,0.12118096649646759,0.5,0.2,200
9,23.40561360386836,0.4771142923877449,0.004501356743276119,0.13162493705749512,0.5,0.2,200
