sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,35.851268161940915,0.9737230327876114,0.00025424844352528453,0.013062769547104836,0.35,0.9,1,1e-07,0.0046415888336127,True
1,29.82082395114084,0.9654190519707367,0.0010408507660031319,0.021928245201706886,0.35,0.9,1,1e-07,0.0464158883361277,True
2,29.507993198228863,0.9263818019962939,0.0010439964244142175,0.007386160083115101,0.35,0.9,1,1e-07,0.001,True
3,35.82959828302613,0.9541508930747784,0.0002412166795693338,0.005434340797364712,0.35,0.9,1,1e-07,0.01,True
4,30.521297582618526,0.9662121131754758,0.0008740248740650713,0.009636699222028255,0.35,0.9,1,1e-07,0.0046415888336127,True
5,32.16700805994563,0.9784996589516953,0.0005615204572677612,0.01084795780479908,0.35,0.9,1,1e-07,0.0046415888336127,True
6,31.835816728424756,0.9643009430483768,0.0005363028030842543,0.007880179211497307,0.35,0.9,1,1e-07,0.0021544346900318,True
7,43.492278861220804,0.9863261688112351,4.42980308434926e-05,0.004111195914447308,0.35,0.9,1,1e-07,0.01,True
8,31.865068280010938,0.9412146122862803,0.0006453401292674243,0.014496355317533016,0.35,0.9,1,1e-07,0.0046415888336127,True
9,20.352497701587673,0.7371272031625747,0.009091907180845737,0.03853115439414978,0.35,0.9,1,1e-07,0.0215443469003188,True
10,27.86533598062048,0.9630335586912492,0.0016156209167093039,0.018239907920360565,0.35,0.9,1,1e-07,0.01,True
11,34.320613504488946,0.9487622395942086,0.0003692363388836384,0.012423411011695862,0.35,0.9,1,1e-07,0.1,True
12,31.3534759635726,0.9568203100271454,0.0007272543734870851,0.011084367521107197,0.35,0.9,1,1e-07,0.01,True
13,30.469802944323988,0.9356946182524702,0.0008947827736847103,0.017225995659828186,0.35,0.9,1,1e-07,0.0215443469003188,True
14,34.034825514638676,0.9574921519271606,0.0003944185737054795,0.01895025558769703,0.35,0.9,1,1e-07,0.0021544346900318,True
15,42.18592556234828,0.9856513538873601,6.035321348463185e-05,0.006363298278301954,0.35,0.9,1,1e-07,0.01,True
16,35.73626000771458,0.9702750972411581,0.0002660386962816119,0.009351354092359543,0.35,0.9,1,1e-07,0.0464158883361277,True
17,34.78001880319459,0.9747709077316787,0.0003323071578051895,0.012852657586336136,0.35,0.9,1,1e-07,0.0464158883361277,True
18,35.09614162097787,0.9608143127309033,0.0002984871971420944,0.006603867746889591,0.35,0.9,1,1e-07,0.01,True
19,28.493073322423932,0.9629303586848995,0.0013676447561010718,0.010476225055754185,0.35,0.9,1,1e-07,0.0046415888336127,True
20,31.152411185197163,0.8939143933940108,0.0006562310736626387,0.026813192293047905,0.35,0.9,1,1e-07,0.01,True
21,31.71248849818739,0.9810369681986001,0.0006734094931744039,0.012818905524909496,0.35,0.9,1,1e-07,0.0464158883361277,True
22,32.9778620546219,0.9688834858322045,0.0004941679071635008,0.01879017800092697,0.35,0.9,1,1e-07,0.0021544346900318,True
23,24.802459875762782,0.9150304430124991,0.0033029657788574696,0.021853270009160042,0.35,0.9,1,1e-07,0.0464158883361277,True
24,31.079726164077567,0.9579887119563002,0.0007766737835481763,0.018909897655248642,0.35,0.9,1,1e-07,0.001,True
