sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,25.55677670683962,0.9189405458046064,0.0027208677493035793,0.0036474859807640314,0.07,0.9,200,0.01,0.0215443469003188,True
1,27.539267072858962,0.8897015426959645,0.0017601276049390435,0.008623638190329075,0.07,0.9,200,0.01,0.0464158883361277,True
2,-inf,,inf,inf,0.07,0.9,200,0.01,0.0001,True
3,33.83739624422275,0.9588546843774486,0.00038161681732162833,0.0030778106302022934,0.07,0.9,200,0.01,0.0046415888336127,True
4,29.33650155153991,0.9469754575752682,0.0011481625260785222,0.004100538324564695,0.07,0.9,200,0.01,0.0046415888336127,True
5,38.140301103819915,0.9766058578733566,0.00014191761147230864,0.0025407338980585337,0.07,0.9,200,0.01,0.001,True
6,30.466240207242592,0.9585455577470693,0.0007351360400207341,0.0033477842807769775,0.07,0.9,200,0.01,0.0021544346900318,True
7,38.80096868902665,0.9855669315200841,0.00013047142419964075,0.001597041729837656,0.07,0.9,200,0.01,0.0004641588833612,True
8,32.45252276891073,0.9503694198126025,0.0005636937567032874,0.007192479912191629,0.07,0.9,200,0.01,0.0021544346900318,True
9,19.523723902019793,0.8041913307143829,0.011003538966178894,0.0042301262728869915,0.07,0.9,200,0.01,0.0215443469003188,True
