sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.57413213390355,0.9584555741326481,0.0010788767831400037,0.003465865505859256,0.07,0.9,10,0.0001,0.0215443469003188,True
1,29.992041230207764,0.957592718749162,0.0010006144875660539,0.005619341041892767,0.07,0.9,10,0.0001,0.0464158883361277,True
2,-33.50495877663537,0.5651819075684796,2089.268310546875,76.69864654541016,0.07,0.9,10,0.0001,0.0001,True
3,38.81266473757981,0.9712396441460025,0.0001213670038850978,0.003583585610613227,0.07,0.9,10,0.0001,0.0046415888336127,True
4,34.933053926366846,0.9819770344947267,0.00031648133881390095,0.002941693179309368,0.07,0.9,10,0.0001,0.0046415888336127,True
5,34.846052714501184,0.9584994176969747,0.0003030128718819469,0.0019985211547464132,0.07,0.9,10,0.0001,0.001,True
6,31.91898658366416,0.9791593207171335,0.0005261300248093903,0.002501967130228877,0.07,0.9,10,0.0001,0.0021544346900318,True
7,44.36344087514974,0.9897676911454943,3.624667806434445e-05,0.0016815074486657977,0.07,0.9,10,0.0001,0.0004641588833612,True
8,33.115779544011644,0.9727163020179245,0.00048385761328972876,0.004853890743106604,0.07,0.9,10,0.0001,0.0021544346900318,True
9,20.281203947233628,0.8200252557002953,0.009242392145097256,0.004452741239219904,0.07,0.9,10,0.0001,0.0215443469003188,True
