sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.23729670936925,0.8418779592725322,0.0036868492607027292,0.02944086864590645,0.7,1.0,100,True
1,22.418119169760594,0.8292532177419489,0.005723464302718639,0.03348191827535629,0.7,1.0,100,True
2,28.04650723117867,0.909695266650834,0.0014616643311455846,0.02131938375532627,0.7,1.0,100,True
3,28.828411197344668,0.8839606370013284,0.0012092776596546173,0.02815781906247139,0.7,1.0,100,True
4,28.614367011842333,0.9369747670150148,0.0013558659702539444,0.025613125413656235,0.7,1.0,100,True
5,25.91141943144485,0.8786052824936325,0.002370961243286729,0.02884739637374878,0.7,1.0,100,True
6,22.999199970130547,0.8289187085377225,0.0041027190163731575,0.040040504187345505,0.7,1.0,100,True
7,33.394552748491094,0.9524052467723872,0.00045306136598810554,0.017783571034669876,0.7,1.0,100,True
8,23.395852638171917,0.8389755460439682,0.004536388907581568,0.028200585395097733,0.7,1.0,100,True
9,18.499913947610956,0.6628755095431156,0.013928790576756,0.049517109990119934,0.7,1.0,100,True
