sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,32.86266514069086,0.9704729063192266,0.0005059627583250403,0.0108938692137599,0.07,0.9,200,9.999999999999999e-06,0.0215443469003188,True
1,32.25870236582173,0.9622681983761004,0.0005937459645792842,0.014344718307256699,0.07,0.9,200,9.999999999999999e-06,0.0464158883361277,True
2,31.677011253975834,0.9504519070280472,0.0006335738580673933,0.007602743338793516,0.07,0.9,200,9.999999999999999e-06,0.0001,True
3,37.06828834393662,0.9605121343166897,0.00018135865684598684,0.003948489669710398,0.07,0.9,200,9.999999999999999e-06,0.0046415888336127,True
4,33.894308856244955,0.9714598442717111,0.000401996832806617,0.007776292972266674,0.07,0.9,200,9.999999999999999e-06,0.0046415888336127,True
5,36.242703275362594,0.9650003758592626,0.00021968281362205744,0.004616915713995695,0.07,0.9,200,9.999999999999999e-06,0.001,True
6,31.38930769878591,0.970071100505882,0.0005943755386397243,0.00592611962929368,0.07,0.9,200,9.999999999999999e-06,0.0021544346900318,True
7,43.17301106597035,0.985827610865466,4.76772511319723e-05,0.0031137869227677584,0.07,0.9,200,9.999999999999999e-06,0.0004641588833612,True
8,32.90539716384635,0.9490321307597822,0.0005078737740404904,0.007985376752912998,0.07,0.9,200,9.999999999999999e-06,0.0021544346900318,True
9,20.421556697773372,0.8113465251268193,0.008948476985096931,0.015449012629687786,0.07,0.9,200,9.999999999999999e-06,0.0215443469003188,True
