sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.265167619423604,0.9300135012001944,0.0009201704524457455,0.01854621060192585,1.0,0.8,200
1,33.80164499754072,0.9673552924788281,0.00041620415868237615,0.019033076241612434,1.0,0.8,200
2,30.572892892108555,0.8751570912206813,0.0008169755456037819,0.01555626280605793,1.0,0.8,200
3,34.991598471705046,0.9617107306271637,0.00029255481786094606,0.013436117209494114,1.0,0.8,200
4,22.818580087315663,0.8287678910525068,0.005149861332029104,0.02170005440711975,1.0,0.8,200
5,32.90245446809879,0.9611425597309082,0.0004740465374197811,0.015273711644113064,1.0,0.8,200
6,34.58546879500216,0.9793839140942222,0.00028473761631175876,0.016079887747764587,1.0,0.8,200
7,33.25572937985372,0.8831832482449719,0.00046777757233940065,0.01315557025372982,1.0,0.8,200
8,33.992003975618125,0.9716495149706417,0.00039545324398204684,0.01674373261630535,1.0,0.8,200
9,32.713208541374335,0.9536057527304864,0.0005279392353259027,0.02464539371430874,1.0,0.8,200
