sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,28.871759843112304,0.7787181902835405,0.0012682622764259577,0.05485409498214722,0.25,0.4,200
1,34.746142611113385,0.9081353223099305,0.0003348548780195415,0.04262193664908409,0.25,0.4,200
2,29.369627751770352,0.7163775781404046,0.0010777934221550822,0.0471968874335289,0.25,0.4,200
3,34.142412159774146,0.8492770731887397,0.00035573443165048957,0.04625425860285759,0.25,0.4,200
4,22.405398173649623,0.6729221292722142,0.00566387502476573,0.05170769989490509,0.25,0.4,200
5,30.587962261575562,0.8166358418362859,0.0008077373495325446,0.048831041902303696,0.25,0.4,200
6,31.710999131825204,0.8238504493937773,0.0005519399419426918,0.04941883683204651,0.25,0.4,200
7,29.973601780070872,0.7592694190387509,0.0009959834860637784,0.04489132761955261,0.25,0.4,200
8,34.502337866740234,0.8713946097306484,0.0003516104188747704,0.04486766457557678,0.25,0.4,200
9,31.503215521507006,0.8610812435993469,0.0006975626456551254,0.05286138504743576,0.25,0.4,200
