sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.2064232569743,0.9607935927508416,0.00046745818690396845,0.01133829914033413,0.25,1.4,50
1,38.42229957728821,0.9808961262059531,0.00014362861111294478,0.010064525529742241,0.25,1.4,50
2,36.68922489709771,0.9764715484482831,0.00019979097123723477,0.010410213842988014,0.25,1.4,50
3,40.42892159719401,0.9887634554975911,8.365174289792776e-05,0.00831670593470335,0.25,1.4,50
4,26.60121971039456,0.9163322490500623,0.0021554180420935154,0.013399205170571804,0.25,1.4,50
5,41.55531035155932,0.992434103760803,6.46450644126162e-05,0.008603745140135288,0.25,1.4,50
6,38.21572905431589,0.9853421346014375,0.00012342944683041424,0.01096422504633665,0.25,1.4,50
7,39.35824318433245,0.9666021822714338,0.00011475933570181951,0.007486600894480944,0.25,1.4,50
8,33.14988871695164,0.9596329285571942,0.00048007231089286506,0.010757592506706715,0.25,1.4,50
9,39.191296374077716,0.9807478929451745,0.00011878871009685099,0.01276414655148983,0.25,1.4,50
