sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,44.883799383792784,0.9958871618697518,3.17691192321945e-05,0.011226048693060875,0.05,0.6,100
1,43.61822983235599,0.9910550054597166,4.3415810068836436e-05,0.008282464928925037,0.05,0.6,100
2,41.80386848788317,0.9963027863187564,6.153347931103781e-05,0.007209256757050753,0.05,0.6,100
3,46.6041858217052,0.9958578484100208,2.018127270275727e-05,0.007327650673687458,0.05,0.6,100
4,42.6255654107188,0.9974476268939805,5.383900133892894e-05,0.006852713413536549,0.05,0.6,100
5,48.32022932317848,0.9966186960415205,1.3615808711620048e-05,0.007573309354484081,0.05,0.6,100
6,47.69152169897878,0.9970996866869607,1.3926422070653643e-05,0.007638437207788229,0.05,0.6,100
7,45.21831682302215,0.9944602448966112,2.9770124456263147e-05,0.007921511307358742,0.05,0.6,100
8,45.29827994519539,0.9957030655122271,2.927301829913631e-05,0.0081006595864892,0.05,0.6,100
9,45.75002937925876,0.9967679451493656,2.6236257326672785e-05,0.008746315725147724,0.05,0.6,100
