sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,40.37063731083637,0.9692658698349669,8.980930579127744e-05,0.025145236402750015,0.05,0.2,200
1,41.312401601858554,0.9778141294931849,7.382963667623699e-05,0.016563154757022858,0.05,0.2,200
2,40.78725149871996,0.9804340365224579,7.776303391437978e-05,0.017108701169490814,0.05,0.2,200
3,43.03938949642587,0.9817845198422885,4.585937858792022e-05,0.017677510157227516,0.05,0.2,200
4,40.187414322635824,0.9791181191602113,9.438697452424094e-05,0.017974166199564934,0.05,0.2,200
5,43.25830853684205,0.9768618375862592,4.36752634414006e-05,0.01999235525727272,0.05,0.2,200
6,42.272124307632765,0.9698120484472674,4.85041928186547e-05,0.02040455862879753,0.05,0.2,200
7,41.951374646959536,0.9647941222593143,6.316475628409535e-05,0.020244687795639038,0.05,0.2,200
8,43.34981029866004,0.980067101025606,4.584737689583562e-05,0.01771213486790657,0.05,0.2,200
9,41.522509579532795,0.9814448040459302,6.944705819478258e-05,0.024674007669091225,0.05,0.2,200
