sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.061004272165437,0.501107087510488,0.02422616444528103,0.06109652295708656,0.7,1.0,300,False
1,18.717081008743634,0.6933554805455642,0.013420318253338337,0.058513250201940536,0.7,1.0,300,False
2,26.075609283779094,0.762184953650734,0.0023011101875454187,0.0372670516371727,0.7,1.0,300,False
3,27.85023395861319,0.8503392642491765,0.001514759729616344,0.05103997513651848,0.7,1.0,300,False
4,19.882715955370166,0.6365102148734724,0.010124693624675274,0.07472347468137741,0.7,1.0,300,False
5,19.894911802661362,0.6453670576821856,0.009474911727011204,0.0516287125647068,0.7,1.0,300,False
6,19.619331830261938,0.6329681258104402,0.008934259414672852,0.06333748251199722,0.7,1.0,300,False
7,25.22262585906631,0.7585328058133015,0.002974060131236911,0.0436113066971302,0.7,1.0,300,False
8,18.55610613127385,0.6028261718037947,0.013825629837810993,0.05793796107172966,0.7,1.0,300,False
9,19.270736103778663,0.7209658052544349,0.011663560755550861,0.0721772238612175,0.7,1.0,300,False
