sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,29.352602704796503,0.7666357304661566,0.0011353370500728488,0.05711603909730911,0.25,0.2,500
1,34.85254812497275,0.8964736561595594,0.0003267503634560853,0.04310755059123039,0.25,0.2,500
2,29.602670348158803,0.7011687259917351,0.0010214833309873939,0.05011928826570511,0.25,0.2,500
3,34.13299837684885,0.8439631595384902,0.0003565063525456935,0.04443742707371712,0.25,0.2,500
4,22.975181555842404,0.6700264174441904,0.004967471119016409,0.05280199274420738,0.25,0.2,500
5,30.742987131348745,0.7956469490858885,0.000779413094278425,0.05053173005580902,0.25,0.2,500
6,32.2214922749565,0.8112383780556935,0.0004907298716716468,0.05024333670735359,0.25,0.2,500
7,30.71984011166244,0.762668124312137,0.0008387417765334249,0.04320888593792915,0.25,0.2,500
8,33.95721841715269,0.8524504216778082,0.0003986333904322237,0.046274419873952866,0.25,0.2,500
9,31.506778906299996,0.8416777058620817,0.0006969905807636678,0.0557861290872097,0.25,0.2,500
