sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.27251121908931,0.9728039976889873,0.00029049182194285095,0.009682401083409786,0.05,1.4,300
1,40.77377249995081,0.9863833988660137,8.357832120964304e-05,0.007941775023937225,0.05,1.4,300
2,39.24702502982745,0.9898969300698692,0.00011086535960203037,0.008640470914542675,0.05,1.4,300
3,42.043212319743546,0.9889722287162784,5.768274422734976e-05,0.0069083222188055515,0.05,1.4,300
4,28.28653727759891,0.9388458323198822,0.0014621764421463013,0.011056060902774334,0.05,1.4,300
5,43.8043986952576,0.9940465717769629,3.851469955407083e-05,0.007347239181399345,0.05,1.4,300
6,40.36909178173416,0.9903750601536965,7.517657650168985e-05,0.009328478015959263,0.05,1.4,300
7,40.70551933896458,0.9794026096077526,8.4151208284311e-05,0.0062003787606954575,0.05,1.4,300
8,33.726175933981956,0.9599120904786668,0.00042041472624987364,0.009135168045759201,0.05,1.4,300
9,40.7036580047662,0.9848057742704425,8.385693217860535e-05,0.010111304000020027,0.05,1.4,300
