sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.999856754043943,0.9076229489158062,0.0024569674860686064,0.020745636895298958,0.05,0.6,50,True
1,21.891751671171278,0.8294579834810394,0.006460940465331078,0.03189552202820778,0.05,0.6,50,True
2,29.772346765057836,0.9285592609674352,0.0009823441505432129,0.015741266310214996,0.05,0.6,50,True
3,31.775529672155315,0.9269273307624247,0.0006134993745945394,0.02338738739490509,0.05,0.6,50,True
4,29.741264495312517,0.9636942778855285,0.0010459888726472855,0.01784307137131691,0.05,0.6,50,True
5,26.47228772648556,0.9086698281313932,0.0020837115589529276,0.025286640971899033,0.05,0.6,50,True
6,23.950212616987614,0.8784760771173541,0.0032958725932985544,0.03241956606507301,0.05,0.6,50,True
7,37.60324553268265,0.9743398660784289,0.0001719046849757433,0.012621710076928139,0.05,0.6,50,True
8,22.886417168757166,0.8407196269509497,0.005100982263684273,0.027005909010767937,0.05,0.6,50,True
9,18.572041233054996,0.6933834518719718,0.013699373230338097,0.04128989204764366,0.05,0.6,50,True
