sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.733719819813563,0.4987358159225552,0.026122400537133217,0.06094241142272949,0.35,0.6,200,False
1,18.46737769923371,0.6894340840333729,0.014214551076292992,0.06271184235811234,0.35,0.6,200,False
2,25.573449838719693,0.7495048643233758,0.002583172405138612,0.034772079437971115,0.35,0.6,200,False
3,28.057285099299317,0.8536719417815989,0.0014442374231293797,0.05109972879290581,0.35,0.6,200,False
4,19.548855231575416,0.6295979436637975,0.01093372143805027,0.06996407359838486,0.35,0.6,200,False
5,19.75250160246715,0.6587080713501164,0.009790755808353424,0.048606812953948975,0.35,0.6,200,False
6,20.034844325591408,0.6440219255966498,0.008119088597595692,0.05551160126924515,0.35,0.6,200,False
7,25.93109549324172,0.7720798788269284,0.0025264036376029253,0.03979675844311714,0.35,0.6,200,False
8,19.00936781251642,0.6367328627598717,0.012455429881811142,0.05885893106460571,0.35,0.6,200,False
9,19.319622344241505,0.7522849677628386,0.011533007025718689,0.06647802889347076,0.35,0.6,200,False
