sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,-167.04028307400716,-5.1668003921252386e-18,4.947814350900429e+16,1981940224.0,0.05,0.2,100
1,-172.43844976690133,-1.201094806248283e-18,1.7511198423095706e+17,2565644032.0,0.05,0.2,100
2,-158.75723362226586,6.449983114838187e-17,7001993377742848.0,775234432.0,0.05,0.2,100
3,-169.30821817857213,-8.926389826297684e-19,7.873882798371635e+16,1896863104.0,0.05,0.2,100
4,-171.9525883514102,4.907789669031242e-18,1.544942514245468e+17,3878451200.0,0.05,0.2,100
5,-166.74396175204367,1.1542760156757717e-18,4.369810107609907e+16,1326035712.0,0.05,0.2,100
6,-168.3636674554637,-4.733593684743001e-16,5.615112682261709e+16,1542189440.0,0.05,0.2,100
7,-157.4982963114835,9.68665286966461e-18,5564702436360192.0,773462336.0,0.05,0.2,100
8,-169.80479262397523,1.1897911841722032e-18,9.479267700178944e+16,1966300416.0,0.05,0.2,100
9,-171.3523648279878,1.9669526585063038e-19,1.346298215221166e+17,2874530816.0,0.05,0.2,100
