sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,21.545678743942407,0.8352822038812968,0.006851997692137957,0.021128730848431587,0.35,0.2,100,True
1,22.257675734743884,0.8415076645534251,0.005938862916082144,0.033943820744752884,0.35,0.2,100,True
2,28.239778123325188,0.9258837872951304,0.001398043124936521,0.014064718969166279,0.35,0.2,100,True
3,29.37159486913817,0.8995196334503484,0.001067106262780726,0.02611040323972702,0.35,0.2,100,True
4,27.337150059314258,0.9425255971411926,0.0018194433068856597,0.021127277985215187,0.35,0.2,100,True
5,23.31365800888775,0.860716114803895,0.0043122172355651855,0.028592485934495926,0.35,0.2,100,True
6,22.489894379871657,0.8382743782052835,0.004613200202584267,0.03361322358250618,0.35,0.2,100,True
7,26.998587281151263,0.9391023176342588,0.001975848339498043,0.014611536636948586,0.35,0.2,100,True
8,22.27223919265914,0.8324093310670856,0.005875862203538418,0.03241707384586334,0.35,0.2,100,True
9,18.59456350558126,0.6996401403548861,0.013628511689603329,0.04591226205229759,0.35,0.2,100,True
