sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,20.231137984689024,0.29782622378938733,0.009274089708924294,0.18519210815429688,1.0,0.4,100
1,22.811804592639437,0.46689049955106643,0.005227456800639629,0.15387850999832153,1.0,0.4,100
2,20.589802104240555,0.16208258987481364,0.008138008415699005,0.17236874997615814,1.0,0.4,100
3,21.217447814165055,0.2992012133802983,0.006976254750043154,0.17094486951828003,1.0,0.4,100
4,17.406050582277725,0.20811140477517265,0.01790805533528328,0.17168302834033966,1.0,0.4,100
5,19.862847427114293,0.2588121926970816,0.00954512506723404,0.1822371780872345,1.0,0.4,100
6,19.733089182913396,0.23461977857531705,0.008703276515007019,0.1809074729681015,1.0,0.4,100
7,19.62194990948811,0.19228198139063457,0.010799840092658997,0.18589302897453308,1.0,0.4,100
8,21.624705847147364,0.36404346925335573,0.006820636801421642,0.16482864320278168,1.0,0.4,100
9,21.116003680031127,0.3704439866517479,0.007626133970916271,0.16984617710113525,1.0,0.4,100
