sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.955707415722642,0.9597114598218993,0.0009881305741146207,0.0048841796815395355,0.07,0.9,50,0.0001,0.0215443469003188,True
1,32.044452348117225,0.9629214817371654,0.0006237716879695654,0.007423411589115858,0.07,0.9,50,0.0001,0.0464158883361277,True
2,35.24018964600254,0.9731999658455667,0.0002789198188111186,0.004697638563811779,0.07,0.9,50,0.0001,0.0001,True
3,38.545639678745175,0.9693157952759411,0.00012906340998597443,0.002902233274653554,0.07,0.9,50,0.0001,0.0046415888336127,True
4,35.30693591258354,0.9791781672413996,0.0002903754648286849,0.004262670874595642,0.07,0.9,50,0.0001,0.0046415888336127,True
5,35.007287065196735,0.9595192355229697,0.0002919696271419525,0.00266542611643672,0.07,0.9,50,0.0001,0.001,True
6,32.128323330485486,0.9771306701888733,0.0005013712216168642,0.0033784760162234306,0.07,0.9,50,0.0001,0.0021544346900318,True
7,44.34470983910717,0.9889886473969656,3.640334398369305e-05,0.0017783519579097629,0.07,0.9,50,0.0001,0.0004641588833612,True
8,33.04744959095181,0.9687950751745171,0.0004915305762551725,0.004644063767045736,0.07,0.9,50,0.0001,0.0021544346900318,True
9,20.089749658218864,0.8146467462911262,0.009658947587013245,0.006283827591687441,0.07,0.9,50,0.0001,0.0215443469003188,True
