sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,23.88169041449375,0.8311975663804618,0.0040014381520450115,0.030756207183003426,0.7,0.9,200,1e-09,0.0046415888336127,True
1,22.656002451675942,0.8313356689318017,0.005418395157903433,0.03496634215116501,0.7,0.9,200,1e-09,0.0215443469003188,True
2,27.960179340667604,0.9055245870752358,0.0014910093741491437,0.021598072722554207,0.7,0.9,200,1e-09,0.0004641588833612,True
3,28.80513282516645,0.8818746718882715,0.0012157767778262496,0.029078243300318718,0.7,0.9,200,1e-09,0.0215443469003188,True
4,28.53336519599416,0.9344049418889087,0.0013813921250402927,0.0263078436255455,0.7,0.9,200,1e-09,0.0021544346900318,True
5,25.712237328796668,0.8696679146854654,0.002482233801856637,0.02929745987057686,0.7,0.9,200,1e-09,0.01,True
6,22.8073741730458,0.8220292948581597,0.004287995398044586,0.04021577537059784,0.7,0.9,200,1e-09,0.001,True
7,32.609010290510014,0.9447196948085407,0.0005428892327472568,0.018753578886389732,0.7,0.9,200,1e-09,0.01,True
8,23.353917692729425,0.8354675279928372,0.004580403212457895,0.028903255239129066,0.7,0.9,200,1e-09,0.001,True
9,18.390806362387014,0.6593044344550788,0.014283155091106892,0.04986817389726639,0.7,0.9,200,1e-09,0.01,True
10,21.573156847350585,0.8702464889613882,0.006879508029669523,0.052581463009119034,0.7,0.9,200,1e-09,0.0021544346900318,True
11,30.72995455235148,0.9040100187547621,0.0008440541569143534,0.029948795214295387,0.7,0.9,200,1e-09,0.0464158883361277,True
12,26.20570466954134,0.9143251506659761,0.00237937830388546,0.02287920005619526,0.7,0.9,200,1e-09,0.0046415888336127,True
13,25.736850839765694,0.8694616460421106,0.0026608039624989033,0.031478919088840485,0.7,0.9,200,1e-09,0.01,True
14,31.872866885633325,0.9239076289153197,0.0006488633225671947,0.028221605345606804,0.7,0.9,200,1e-09,0.0004641588833612,True
15,27.36878098937644,0.9140034987484523,0.0018298471113666892,0.024135036394000053,0.7,0.9,200,1e-09,0.01,True
16,35.27455684991185,0.96322032921516,0.0002958796685561538,0.024395475164055824,0.7,0.9,200,1e-09,0.0215443469003188,True
17,33.09106076655142,0.946920364295489,0.0004902701475657523,0.0254391860216856,0.7,0.9,200,1e-09,0.0215443469003188,True
18,25.87388875684645,0.8785345243873104,0.0024954620748758316,0.030024904757738113,0.7,0.9,200,1e-09,0.01,True
19,26.4141729060068,0.8965252278329635,0.002207309938967228,0.02921776846051216,0.7,0.9,200,1e-09,0.0046415888336127,True
20,24.235654393896752,0.7506322206911195,0.003226506058126688,0.04936836287379265,0.7,0.9,200,1e-09,0.01,True
21,34.671468549172104,0.9775181829129702,0.00034070713445544243,0.01715630665421486,0.7,0.9,200,1e-09,0.0215443469003188,True
22,26.19990206441247,0.8892055843236891,0.002353263320401311,0.047961242496967316,0.7,0.9,200,1e-09,0.0004641588833612,True
23,31.39862193288501,0.9011491758996857,0.0007232491043396294,0.03005712293088436,0.7,0.9,200,1e-09,0.0215443469003188,True
24,28.745261817719268,0.910933270466094,0.0013294899836182594,0.03165138512849808,0.7,0.9,200,1e-09,0.0002154434690031,True
