sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.434239639253597,0.525573121882073,0.02223110944032669,0.05534043908119202,0.25,1.0,200,False
1,18.374077595127055,0.6846959655501945,0.014523226767778397,0.05561719462275505,0.25,1.0,200,False
2,26.224341228562857,0.778889237584283,0.002223638817667961,0.032262686640024185,0.25,1.0,200,False
3,28.102290517154955,0.8626126263337678,0.001429348369129002,0.047900911420583725,0.25,1.0,200,False
4,19.83551178906549,0.6484670709534232,0.010235341265797615,0.07111654430627823,0.25,1.0,200,False
5,19.93626265256323,0.668478871390888,0.009385126642882824,0.049390457570552826,0.25,1.0,200,False
6,19.68910303314458,0.6243915707712716,0.00879187323153019,0.05948305130004883,0.25,1.0,200,False
7,25.526574466332196,0.7651472298675424,0.0027730318251997232,0.04170361906290054,0.25,1.0,200,False
8,18.584142305540645,0.6159440221833099,0.0137366633862257,0.055485084652900696,0.25,1.0,200,False
9,19.413259707959387,0.7507428192078284,0.011287007480859756,0.06263989955186844,0.25,1.0,200,False
