sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,44.80697124875292,0.9967592702746022,3.233612369513139e-05,0.010414376854896545,0.05,0.6,300
1,43.84428014995648,0.9915168468674147,4.1213825170416385e-05,0.0072449445724487305,0.05,0.6,300
2,40.60700639557204,0.996001180880333,8.105833694571629e-05,0.006678187288343906,0.05,0.6,300
3,46.70492018924256,0.9964723512607216,1.971855635929387e-05,0.006264607422053814,0.05,0.6,300
4,42.394206289596156,0.9978400899406803,5.678489833371714e-05,0.006182943936437368,0.05,0.6,300
5,47.70830000514127,0.9967027640410375,1.5676041584811173e-05,0.006612040568143129,0.05,0.6,300
6,48.649478984759256,0.997684113243047,1.1169759090989828e-05,0.00655630137771368,0.05,0.6,300
7,45.71174833748926,0.9955471619671467,2.657281220308505e-05,0.006327414885163307,0.05,0.6,300
8,44.71373742374049,0.9958136704807065,3.34905089403037e-05,0.007364134769886732,0.05,0.6,300
9,46.178341397625886,0.9968682744062599,2.37722706515342e-05,0.008034300990402699,0.05,0.6,300
