sample_idx,psnr,ssim,mse,post_std_mean,alpha,sigma_used
0,34.51525793285617,0.967341444494493,774.7061157226562,26.12394905090332,1685.6068115234375,0.17613441613569505
1,32.067881972767765,0.9501986329215968,460.71343994140625,12.277031898498535,777.580078125,0.2240407321203855
2,31.419224419948,0.9602525064258445,1825.265869140625,17.622644424438477,1103.1319580078125,0.28524538454022236
