sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,44.037499557951676,0.9964947386022938,3.860424840240739e-05,0.00830151978880167,0.05,0.8,400
1,42.866530359549074,0.9891195044428941,5.1619983423734084e-05,0.006485689431428909,0.05,0.8,400
2,39.6929322084845,0.9958546961608686,0.00010004724026657641,0.00570624228566885,0.05,0.8,400
3,46.07038962273662,0.9962977421911139,2.2820657250122167e-05,0.0045256842859089375,0.05,0.8,400
4,41.395958785591446,0.9966793583304274,7.14591151336208e-05,0.004616988822817802,0.05,0.8,400
5,46.70581685706222,0.9964006098738888,1.974625229195226e-05,0.004352041520178318,0.05,0.8,400
6,47.60290894913571,0.9978270473033651,1.4213493159331847e-05,0.004861502908170223,0.05,0.8,400
7,43.65724204557992,0.9939192286524364,4.264695962774567e-05,0.003966003190726042,0.05,0.8,400
8,43.090461275011805,0.9949812077454862,4.86686585645657e-05,0.006017767824232578,0.05,0.8,400
9,45.72282208993599,0.9961094666345447,2.6401132345199585e-05,0.006467214785516262,0.05,0.8,400
