sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.30179219679523,0.8875554155970907,0.0028853989206254482,0.022059366106987,0.5,0.6,25,True
1,22.671425122817848,0.8545251947013571,0.005399187095463276,0.031859610229730606,0.5,0.6,25,True
2,29.113075494292275,0.9230795149873025,0.0011433805339038372,0.017720842733979225,0.5,0.6,25,True
3,30.619816666690628,0.9121484005568075,0.0008005445124581456,0.025629527866840363,0.5,0.6,25,True
4,29.277667338834203,0.9469511925143846,0.0011638224823400378,0.02021254040300846,0.5,0.6,25,True
5,25.96012555725407,0.8982246948804483,0.0023445195984095335,0.025919076055288315,0.5,0.6,25,True
6,24.138659026069877,0.8706367789530767,0.0031559187918901443,0.03335537761449814,0.5,0.6,25,True
7,37.594707562058694,0.9703900576468223,0.00017224298790097237,0.012809118255972862,0.5,0.6,25,True
8,23.172671312017528,0.8495070735156711,0.004775604698807001,0.027188047766685486,0.5,0.6,25,True
9,18.721316092959327,0.6962370083984761,0.013236500322818756,0.04319792613387108,0.5,0.6,25,True
