sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,27.702766834971015,0.9434024765275388,0.0016600011149421334,0.005050591193139553,0.35,0.9,10,0.001,0.0215443469003188,True
1,28.82907715757005,0.9513183495469999,0.0013078658375889063,0.005914271809160709,0.35,0.9,10,0.001,0.0215443469003188,True
2,35.39779884362152,0.9726106251202624,0.0002689790562726557,0.004814125131815672,0.35,0.9,10,0.001,0.0001,True
3,37.42213278956165,0.967552563954064,0.0001671682548476383,0.0029290092643350363,0.35,0.9,10,0.001,0.0046415888336127,True
4,32.571558900167076,0.963155541811196,0.0005451269098557532,0.004561311099678278,0.35,0.9,10,0.001,0.0021544346900318,True
5,36.615638240953956,0.9684739843610639,0.00020160559506621212,0.0036071324720978737,0.35,0.9,10,0.001,0.01,True
6,29.77745353418044,0.9592308981038469,0.0008614822290837765,0.004779936745762825,0.35,0.9,10,0.001,0.0021544346900318,True
7,30.840921882764476,0.9464349531336957,0.00081568059977144,0.002762152813374996,0.35,0.9,10,0.001,0.0021544346900318,True
8,30.993235656586403,0.9562181154625458,0.0007888092077337205,0.005078774411231279,0.35,0.9,10,0.001,0.0215443469003188,True
9,19.716415898083902,0.8143202616611853,0.01052599586546421,0.005801093298941851,0.35,0.9,10,0.001,0.0215443469003188,True
