sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,31.374469356756272,0.908097547546252,0.0007127515273168683,0.029811682179570198,0.1,0.6,50
1,39.09730474812805,0.9771685497556555,0.00012295336637180299,0.021121591329574585,0.1,0.6,50
2,32.37274633023662,0.8936114836526483,0.0005397886270657182,0.02299506589770317,0.1,0.6,50
3,41.11456139279102,0.969052281303733,7.143498805817217e-05,0.02180624008178711,0.1,0.6,50
4,24.123503854456732,0.8150093111212454,0.003813318908214569,0.027681780979037285,0.1,0.6,50
5,35.03549246101957,0.9447896505972242,0.0002900795661844313,0.022496173158288002,0.1,0.6,50
6,37.08869124729514,0.9614664314485802,0.0001600009563844651,0.02406308799982071,0.1,0.6,50
7,33.45504013446107,0.8967481895241314,0.00044679499114863575,0.022009698674082756,0.1,0.6,50
8,38.56417444497901,0.965304213873004,0.00013799966836813837,0.022351903840899467,0.1,0.6,50
9,35.65488069594047,0.9670591482467819,0.00026817404432222247,0.026580149307847023,0.1,0.6,50
