sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,28.518640262559774,0.8360474635623453,0.0013756914995610714,0.04603932052850723,1.0,0.4,500
1,32.17480090223694,0.9116567087862391,0.0006053281249478459,0.04076263681054115,1.0,0.4,500
2,28.27841088179084,0.752162309959377,0.0013856617733836174,0.03977406769990921,1.0,0.4,500
3,32.15052515310724,0.8746480652918295,0.0005627488135360181,0.03448246046900749,1.0,0.4,500
4,21.796886689217608,0.6932678278510825,0.006515756249427795,0.05214888975024223,1.0,0.4,500
5,30.19231621886295,0.8205312235430806,0.0008847789140418172,0.0494338683784008,1.0,0.4,500
6,32.8608592780495,0.9068285763663527,0.0004235510714352131,0.038428302854299545,1.0,0.4,500
7,29.95451287360752,0.7785616676588384,0.00100037083029747,0.03680485486984253,1.0,0.4,500
8,33.57795796258602,0.8934934464263105,0.0004350105009507388,0.04311933368444443,1.0,0.4,500
9,31.387782966874205,0.8822065734903264,0.0007163520203903317,0.05238192901015282,1.0,0.4,500
