sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.20839271805882,0.8171498100636734,0.004672462120652199,0.030103178694844246,0.7,0.6,500,True
1,22.45346746417956,0.8291854408008101,0.005677068140357733,0.035922400653362274,0.7,0.6,500,True
2,27.777453526960336,0.8894588426517487,0.0015550808748230338,0.02087061107158661,0.7,0.6,500,True
3,28.744346934362785,0.8753426087891897,0.0012329129967838526,0.031163344159722328,0.7,0.6,500,True
4,28.51472072535399,0.9264469553703987,0.0013873352436348796,0.02566724270582199,0.7,0.6,500,True
5,24.983854078692985,0.8530384406500993,0.002935492666438222,0.029476223513484,0.7,0.6,500,True
6,22.6122974526507,0.8158027951358611,0.0044849952682852745,0.03836904466152191,0.7,0.6,500,True
7,29.81552955594918,0.9081337451012141,0.001032902509905398,0.018628016114234924,0.7,0.6,500,True
8,22.791588230412575,0.8216690570961827,0.005213587544858456,0.030425624921917915,0.7,0.6,500,True
9,18.220070158148943,0.651869913486363,0.014855858869850636,0.050896093249320984,0.7,0.6,500,True
