sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.596717096752744,0.5377841211440149,0.02141476608812809,0.05412096902728081,0.07,1.0,400,False
1,18.303570987871435,0.6867461219125476,0.014760931953787804,0.05441059172153473,0.07,1.0,400,False
2,26.364899941106867,0.7845862751694009,0.002152823144569993,0.03138379007577896,0.07,1.0,400,False
3,28.28603787649431,0.8684286872866951,0.0013701349962502718,0.046705201268196106,0.07,1.0,400,False
4,19.875993150742676,0.651804194193336,0.010140379890799522,0.06932220607995987,0.07,1.0,400,False
5,20.03966493477185,0.6806826820851875,0.009164312854409218,0.04869070276618004,0.07,1.0,400,False
6,19.63544489302414,0.6195524984174268,0.008901172317564487,0.058450523763895035,0.07,1.0,400,False
7,25.617732350259512,0.7708169986706292,0.0027154330164194107,0.04147833585739136,0.07,1.0,400,False
8,18.572844952302013,0.6232273599409337,0.013772443868219852,0.05500194802880287,0.07,1.0,400,False
9,19.44477601203882,0.7620286344640895,0.011205395683646202,0.06063753366470337,0.07,1.0,400,False
